Date,Open,High,Low,Close,Volume
2025-05-22,1415.5464,1418.1362,1391.3432,1403.7935,12134466
2025-05-23,1401.0045,1428.0964,1401.0045,1421.1243,6474883
2025-05-26,1426.3035,1435.2677,1419.4309,1429.0924,4842944
2025-05-27,1420.427,1431.2836,1408.2755,1416.4429,12640414
2025-05-28,1414.4509,1416.9409,1405.0882,1407.2795,5944611
2025-05-29,1406.4826,1414.3512,1402.9966,1412.16,13771917
2025-05-30,1412.3592,1424.909,1404.0922,1415.2477,13788484
2025-06-02,1406.4827,1411.8612,1390.0483,1408.0763,8098668
2025-06-03,1416.6422,1420.8254,1397.8173,1399.9089,11252626
2025-06-04,1409.0722,1420.0285,1400.5065,1417.8373,8126827
2025-06-05,1422.3194,1448.9131,1417.9368,1436.6621,13716817
2025-06-06,1435.2676,1445.7259,1431.2835,1437.7577,8182161
2025-06-09,1451.2041,1451.7021,1439.5507,1443.0367,7885125
2025-06-10,1444.2318,1448.1164,1430.2875,1432.7776,7913181
2025-06-11,1440.0486,1462.7578,1437.3593,1443.1362,8195700
2025-06-12,1447.7179,1451.204,1428.6939,1435.8652,8828114
2025-06-13,1418.3353,1429.7896,1408.674,1422.2198,9757276
2025-06-16,1421.2238,1436.6621,1418.7337,1432.0804,8458093
2025-06-17,1442.2398,1442.2398,1420.1282,1425.5066,10366599
2025-06-18,1424.3114,1437.0606,1420.0285,1424.411,6681735
2025-06-19,1424.411,1434.1721,1420.0285,1427.5984,10007230
2025-06-20,1425.3075,1465.1484,1422.419,1460.3674,29010635
2025-06-23,1447.22,1457.977,1436.2637,1451.0049,5989078
2025-06-24,1459.1721,1469.1324,1437.3592,1445.0287,16402744
2025-06-25,1458.1762,1466.5428,1454.6901,1461.4631,7525851
2025-06-26,1463.2558,1492.8378,1459.2717,1489.3517,14657893
2025-06-27,1493.4354,1515.9454,1490.9453,1509.3717,11117052
2025-06-30,1507.7782,1518.7344,1490.0489,1494.6306,8409527
2025-07-01,1494.6306,1525.3081,1494.1326,1522.3201,10368523
2025-07-02,1522.3201,1523.9137,1502.6984,1512.7583,6361002
2025-07-03,1514.7503,1525.8061,1506.9813,1511.7622,11283291
2025-07-04,1517.9376,1523.9137,1511.1646,1521.2245,6603501
2025-07-07,1520.5272,1538.6548,1518.9336,1535.3679,7251074
2025-07-08,1529.8898,1538.7544,1524.1128,1531.4834,7171261
2025-07-09,1530.5869,1544.8301,1504.0928,1512.9574,8870660
2025-07-10,1513.6546,1518.6347,1501.5032,1511.1646,10047129
2025-07-11,1505.9853,1508.9734,1484.3717,1489.2521,7234991
2025-07-14,1486.2639,1494.0329,1473.2161,1477.7977,10311846
2025-07-15,1480.2878,1490.5469,1476.503,1479.4911,8132454
2025-07-16,1467.1403,1485.0687,1465.6463,1479.6902,10409983
2025-07-17,1481.4831,1483.6743,1468.0368,1470.5269,11854613
2025-07-18,1478.8935,1478.8935,1463.2558,1470.1284,10296318
2025-07-21,1459.1722,1470.1285,1417.4389,1422.917,22442744
2025-07-22,1421.7218,1426.2039,1405.0882,1407.1799,20396320
2025-07-23,1420.3273,1420.3273,1408.7735,1418.9329,8354596
2025-07-24,1413.5543,1417.3392,1390.4466,1397.3192,14740507
2025-07-25,1393.3351,1395.4267,1378.594,1386.1637,11854722
2025-07-28,1386.7615,1402.1998,1379.4904,1382.0801,7748361
2025-07-29,1377.4984,1414.5504,1377.4984,1411.4628,10750072
2025-07-30,1412.4588,1417.6382,1395.7257,1404.4906,7209849
2025-07-31,1382.5781,1397.0204,1376.7015,1384.6697,17065827
2025-08-01,1381.3829,1400.3073,1378.7933,1388.1558,10321171
2025-08-04,1389.5502,1410.4667,1386.1637,1405.885,6312820
2025-08-05,1405.387,1405.387,1382.578,1386.1637,9315972
2025-08-06,1386.3631,1390.3472,1377.7973,1387.2595,5834312
2025-08-07,1382.1796,1388.1557,1360.566,1383.8729,9976705
2025-08-08,1379.4904,1391.6418,1359.57,1362.3589,8793606
2025-08-11,1364.5502,1382.4786,1355.7851,1380.6857,9997486
2025-08-12,1376.4028,1396.3233,1369.7294,1374.9088,12244664
2025-08-13,1382.4785,1386.2635,1372.0203,1377.1,7457021
2025-08-14,1377.3,1380.7,1370.1,1373.8,7126128
2025-08-18,1390.0,1394.9,1377.0,1381.7,11785109
2025-08-19,1390.0,1421.0,1389.1,1420.1,14384719
2025-08-20,1413.0,1424.9,1410.0,1413.0,8725641
2025-08-21,1425.0,1431.9,1420.3,1424.8,11021323
2025-08-22,1420.0,1423.4,1407.9,1409.2,5818868
2025-08-25,1414.7,1419.5,1405.7,1412.6,5979407
2025-08-26,1408.0,1410.0,1381.6,1384.9,12145259
2025-08-28,1389.9,1392.2,1366.5,1385.9,13161813
2025-08-29,1381.1,1403.5,1350.0,1357.2,18758842
2025-09-01,1356.0,1363.2,1340.6,1353.9,11232238
2025-09-02,1354.8,1384.5,1354.5,1366.5,11517006
2025-09-03,1369.7,1376.5,1360.5,1372.6,7847563
2025-09-04,1371.8,1374.0,1357.1,1359.3,13223177
2025-09-05,1363.0,1381.0,1359.3,1375.0,5777575
2025-09-08,1380.0,1386.0,1372.4,1378.5,6986720
2025-09-09,1376.6,1381.2,1368.7,1376.2,9754452
2025-09-10,1383.9,1388.5,1374.1,1377.0,7790815
2025-09-11,1376.0,1385.5,1375.0,1383.3,9766072
2025-09-12,1383.3,1396.3,1380.5,1395.0,7403368
2025-09-15,1393.0,1400.8,1388.6,1399.3,5396697
2025-09-16,1404.7,1408.0,1398.2,1405.3,8686961
2025-09-17,1407.0,1416.2,1406.9,1413.8,7519417
2025-09-18,1420.4,1422.0,1410.7,1415.0,9332642
2025-09-19,1414.9,1417.0,1403.6,1407.4,13461373
