Date,Open,High,Low,Close,Volume
2025-10-16,1451.6766,1452.2675,1438.4786,1449.3127,8005748
2025-10-17,1432.9631,1436.4103,1412.3782,1419.3711,16959378
2025-10-20,1431.781,1444.8806,1428.1369,1438.8726,6994246
2025-10-21,1455.7148,1463.5941,1447.8354,1450.1992,1698704
2025-10-23,1487.2322,1522.6894,1483.2925,1505.4532,20358624
2025-10-24,1516.2874,1519.7346,1495.1116,1502.4,8652257
2025-10-27,1510.0,1515.3,1498.1,1504.5,7273211
2025-10-28,1499.7,1506.5,1490.5,1500.2,8211019
2025-10-29,1500.2,1520.2,1496.9,1510.4,4884976
2025-10-30,1507.0,1508.2,1489.1,1493.8,5608867
2025-10-31,1490.0,1497.1,1480.7,1482.3,4819814
2025-11-03,1482.3,1491.4,1474.2,1485.5,5470600
2025-11-04,1479.7,1481.9,1462.9,1467.9,8691330
2025-11-06,1478.6,1483.0,1461.9,1466.7,7944752
2025-11-07,1470.0,1480.9,1449.1,1476.8,8765759
2025-11-10,1490.1,1520.0,1490.0,1513.5,9787975
2025-11-11,1525.0,1533.4,1511.1,1530.3,13692989
2025-11-12,1540.0,1559.2,1538.1,1551.7,14635417
2025-11-13,1557.1,1557.5,1530.3,1541.8,19655689
2025-11-14,1520.0,1530.0,1488.8,1502.8,9739549
2025-11-17,1496.0,1510.2,1492.5,1507.6,7910354
2025-11-18,1506.0,1506.0,1483.2,1486.4,7525119
2025-11-19,1490.5,1543.0,1490.5,1541.1,10981126
2025-11-20,1555.0,1555.0,1534.0,1536.5,7387584
2025-11-21,1531.0,1551.5,1526.3,1545.0,9186302
2025-11-24,1563.6,1585.0,1541.0,1548.0,19270381
2025-11-25,1549.0,1550.6,1525.9,1530.6,8107952
2025-11-26,1532.1,1560.3,1532.1,1557.9,7575038
2025-11-27,1564.0,1574.3,1552.2,1566.4,7552252
2025-11-28,1565.0,1568.4,1557.0,1560.1,4453221
2025-12-01,1562.5,1574.0,1556.0,1564.0,5341800
2025-12-02,1567.0,1579.9,1556.1,1561.0,6335969
2025-12-03,1555.1,1586.0,1554.1,1578.7,12895312
2025-12-04,1568.0,1599.0,1568.0,1597.6,12609619
2025-12-05,1610.0,1631.8,1600.0,1616.2,10344725
2025-12-08,1617.1,1630.0,1600.2,1610.8,7550413
2025-12-09,1601.2,1606.9,1582.4,1599.0,6957599
2025-12-10,1608.0,1608.0,1582.8,1584.8,5116140
2025-12-11,1598.0,1607.4,1580.5,1598.0,5159319
2025-12-12,1601.4,1601.8,1582.6,1598.2,4633912
2025-12-15,1585.0,1610.8,1585.0,1606.8,4190558
2025-12-16,1600.0,1603.0,1585.6,1592.9,5499258
2025-12-17,1587.2,1606.9,1586.0,1602.0,4817628
2025-12-18,1610.5,1630.0,1606.7,1626.8,6577293
2025-12-19,1650.0,1654.9,1629.8,1638.7,13149023
2025-12-22,1664.0,1693.2,1664.0,1689.6,23098923
2025-12-23,1679.0,1679.0,1656.4,1668.3,6593060
2025-12-24,1661.0,1667.6,1652.5,1663.4,4271167
2025-12-26,1663.4,1668.8,1651.7,1656.1,2006491
2025-12-29,1658.0,1673.1,1637.1,1644.7,4062817
2025-12-30,1647.0,1647.9,1616.8,1621.6,9395937
2025-12-31,1621.0,1628.6,1609.2,1615.4,6538656
2026-01-01,1615.4,1639.6,1614.1,1629.8,3658165
2026-01-02,1635.9,1643.5,1627.5,1640.4,2524526
2026-01-05,1637.0,1637.0,1583.1,1606.4,5917885
2026-01-06,1600.1,1619.9,1599.0,1612.2,4466729
2026-01-07,1615.0,1642.0,1615.0,1639.0,4508079
2026-01-08,1638.9,1644.3,1608.6,1613.3,3942131
2026-01-09,1610.0,1631.3,1607.0,1614.1,6816681
2026-01-12,1610.1,1613.3,1592.6,1595.9,6985362
2026-01-13,1618.0,1618.0,1586.4,1599.0,8080618
2026-01-14,1588.0,1617.0,1583.1,1599.8,7557157
2026-01-15,1599.8,1599.8,1599.8,1599.8,0
2026-01-16,1663.7,1694.0,1653.4,1689.8,19335957
2026-01-19,1685.0,1685.0,1666.5,1681.2,5104958
2026-01-20,1673.0,1680.2,1652.9,1658.9,6406503
2026-01-21,1651.0,1657.0,1631.2,1654.4,6224582
2026-01-22,1666.0,1671.2,1653.8,1663.5,6228892
2026-01-23,1667.2,1675.7,1662.2,1670.8,5869137
2026-01-27,1685.8,1689.4,1661.1,1682.7,10673087
2026-01-28,1680.0,1688.8,1650.0,1666.5,8588664
2026-01-29,1658.0,1666.5,1642.1,1659.5,4749582
2026-01-30,1655.0,1655.0,1618.1,1641.0,9207926
2026-02-02,1662.0,1662.0,1618.0,1629.4,6784887
2026-02-03,1727.2,1728.0,1653.0,1656.0,8805868
2026-02-04,1574.0,1584.9,1510.1,1535.8,28828622
2026-02-05,1534.0,1551.0,1515.7,1520.2,10628127
2026-02-06,1522.1,1525.0,1480.0,1507.1,13900866
2026-02-09,1522.1,1528.0,1493.0,1497.2,8294615
2026-02-10,1500.0,1515.9,1491.0,1497.8,8657000
2026-02-11,1501.2,1505.9,1469.0,1471.9,7934411
2026-02-12,1428.9,1435.7,1380.5,1386.0,26048896
2026-02-13,1293.9,1377.3,1281.5,1369.1,45785709
2026-02-16,1373.7,1376.0,1338.3,1365.6,14621891
2026-02-17,1370.0,1431.0,1367.0,1391.2,25347684
2026-02-18,1390.9,1401.0,1345.3,1373.7,20241373
2026-02-19,1385.0,1402.0,1363.2,1370.5,14574228
2026-02-20,1359.2,1365.0,1338.2,1353.2,12633552
2026-02-23,1352.0,1352.0,1318.0,1327.5,12887826
2026-02-24,1301.0,1303.6,1264.1,1275.5,27839061
2026-02-25,1286.2,1323.6,1286.2,1290.1,16669618
2026-02-26,1305.5,1314.0,1286.3,1289.1,11493914
2026-02-27,1326.3,1335.0,1294.2,1300.1,23141724
2026-03-02,1291.0,1298.8,1273.0,1288.9,9700361
2026-03-04,1292.0,1317.0,1292.0,1307.4,15154950
2026-03-05,1320.0,1320.0,1290.1,1305.8,10362147
2026-03-06,1303.0,1327.2,1303.0,1308.4,8724291
